django/django	python	c7e0151fdf33e1b11d488b6f67b94fdf3a30614a	github.com_django_django_c7e0151fdf33e1b11d488b6f67b94fdf3a30614a.patch
django/django	python	cbe6d5568f4f5053ed7228ca3c3d0cce77cf9560	github.com_django_django_cbe6d5568f4f5053ed7228ca3c3d0cce77cf9560.patch
django/django	python	cca0d98118cccf9ae0c6dcf2d6c57fc50469fbf0	github.com_django_django_cca0d98118cccf9ae0c6dcf2d6c57fc50469fbf0.patch
django/django	python	cf694e6852b0da7799f8b53f1fb2f7d20cf17534	github.com_django_django_cf694e6852b0da7799f8b53f1fb2f7d20cf17534.patch
django/django	python	d03bf6fe4e9bf5b07de62c1a271c4b41a7d3d158	github.com_django_django_d03bf6fe4e9bf5b07de62c1a271c4b41a7d3d158.patch
django/django	python	d17974a287a6ea2e361daff88fcc004cbd6835fa	github.com_django_django_d17974a287a6ea2e361daff88fcc004cbd6835fa.patch
django/django	python	d1bc980db1c0fffd6d60677e62f70beadb9fe64a	github.com_django_django_d1bc980db1c0fffd6d60677e62f70beadb9fe64a.patch
django/django	python	d4d800ca1addc4141e03c5440a849bb64d1582cd	github.com_django_django_d4d800ca1addc4141e03c5440a849bb64d1582cd.patch
django/django	python	d4dcd5b9dd9e462fec8220e33e3e6c822b7e88a6	github.com_django_django_d4dcd5b9dd9e462fec8220e33e3e6c822b7e88a6.patch
django/django	python	d6eaee092709aad477a9894598496c6deec532ff	github.com_django_django_d6eaee092709aad477a9894598496c6deec532ff.patch
django/django	python	deeba6d92006999fee9adfbd8be79bf0a59e8008	github.com_django_django_deeba6d92006999fee9adfbd8be79bf0a59e8008.patch
django/django	python	e1e81aa1c4427411e3c68facdd761229ffea6f6f	github.com_django_django_e1e81aa1c4427411e3c68facdd761229ffea6f6f.patch
django/django	python	e34f3c0e9ee5fc9022428fe91640638bafd4cda7	github.com_django_django_e34f3c0e9ee5fc9022428fe91640638bafd4cda7.patch
django/django	python	e35a0c56086924f331e9422daa266e907a4784cc	github.com_django_django_e35a0c56086924f331e9422daa266e907a4784cc.patch
django/django	python	e7fba62248f604c76da4f23dcf1db4a57b0808ea	github.com_django_django_e7fba62248f604c76da4f23dcf1db4a57b0808ea.patch
django/django	python	eb31d845323618d688ad429479c6dda973056136	github.com_django_django_eb31d845323618d688ad429479c6dda973056136.patch
django/django	python	ec67af0bd609c412b76eaa4cc89968a2a8e5ad6a	github.com_django_django_ec67af0bd609c412b76eaa4cc89968a2a8e5ad6a.patch
django/django	python	f68e5a99164867ab0e071a936470958ed867479d	github.com_django_django_f68e5a99164867ab0e071a936470958ed867479d.patch
django/django	python	f824655bc2c50b19d2f202d7640785caabc82787	github.com_django_django_f824655bc2c50b19d2f202d7640785caabc82787.patch
django/django	python	fcf494b48fea7c0c55ea29721ba0b2d250351ff8	github.com_django_django_fcf494b48fea7c0c55ea29721ba0b2d250351ff8.patch
django/django	python	fe886a3b58a93cfbe8864b485f93cb6d426cd1f2	github.com_django_django_fe886a3b58a93cfbe8864b485f93cb6d426cd1f2.patch
djblets/djblets	python	77a68c03cd619a0996f3f37337b8c39ca6643d6e	github.com_djblets_djblets_77a68c03cd619a0996f3f37337b8c39ca6643d6e.patch
djblets/djblets	python	77ac64642ad530bf69e390c51fc6fdcb8914c8e7	github.com_djblets_djblets_77ac64642ad530bf69e390c51fc6fdcb8914c8e7.patch
dlitz/pycrypto	python	19dcf7b15d61b7dc1a125a367151de40df6ef175	github.com_dlitz_pycrypto_19dcf7b15d61b7dc1a125a367151de40df6ef175.patch
docsifyjs/docsify	javascript	ff2a66f12752471277fe81a64ad6c4b2c08111fe	github.com_docsifyjs_docsify_ff2a66f12752471277fe81a64ad6c4b2c08111fe.patch
dogtagpki/pki	javascript	1dbb07f8e41b4809b0f41a7643c37301fcf712d8	github.com_dogtagpki_pki_1dbb07f8e41b4809b0f41a7643c37301fcf712d8.patch
dogtagpki/pki	javascript	5b09fcaff11d33010469e695ef365a91c91674b5	github.com_dogtagpki_pki_5b09fcaff11d33010469e695ef365a91c91674b5.patch
dogtagpki/pki	javascript	b3514113c867c9394dd84e313c55dc66f3e846b6	github.com_dogtagpki_pki_b3514113c867c9394dd84e313c55dc66f3e846b6.patch
dojo/dojox	javascript	63346eef9e731e58f9c68ae52e8903494b00ebd2	github.com_dojo_dojox_63346eef9e731e58f9c68ae52e8903494b00ebd2.patch
dojo/dojox	javascript	abd033a787c718abc1a390f480ac3ea61288e5ee	github.com_dojo_dojox_abd033a787c718abc1a390f480ac3ea61288e5ee.patch
dojo/dojox	javascript	e92ee87750af8fbc7e474bb8e8661821aa9f88fa	github.com_dojo_dojox_e92ee87750af8fbc7e474bb8e8661821aa9f88fa.patch
dojo/dojo	javascript	20a00afb68f5587946dc76fbeaa68c39bda2171d	github.com_dojo_dojo_20a00afb68f5587946dc76fbeaa68c39bda2171d.patch
dojo/dojo	javascript	b7b8b279f3e082e9d4b54144fe831bdc77b2e0c9	github.com_dojo_dojo_b7b8b279f3e082e9d4b54144fe831bdc77b2e0c9.patch
dollarshaveclub/shave	javascript	da7371b0531ba14eae48ef1bb1456a3de4cfa954	github.com_dollarshaveclub_shave_da7371b0531ba14eae48ef1bb1456a3de4cfa954.patch
dominictarr/libnested	javascript	c1129865d75fbe52b5a4f755ad3110ca5420f2e1	github.com_dominictarr_libnested_c1129865d75fbe52b5a4f755ad3110ca5420f2e1.patch
domoticz/domoticz	javascript	abcd8175610b64f8f36a48c60b540ea71070b8c3	github.com_domoticz_domoticz_abcd8175610b64f8f36a48c60b540ea71070b8c3.patch
doowb/set-getter	javascript	66eb3f0d4686a4a8c7c3d6f7ecd8e570b580edc4	github.com_doowb_set-getter_66eb3f0d4686a4a8c7c3d6f7ecd8e570b580edc4.patch
dottgonzo/node-promise-probe	javascript	0d9affb67fc1ad985903536d35372cf55efe5a45	github.com_dottgonzo_node-promise-probe_0d9affb67fc1ad985903536d35372cf55efe5a45.patch
dpgaspar/Flask-AppBuilder	python	6af28521589599b1dbafd6313256229ee9a4fa74	github.com_dpgaspar_Flask-AppBuilder_6af28521589599b1dbafd6313256229ee9a4fa74.patch
dpgaspar/Flask-AppBuilder	python	8a18281002d55a50416cf98dad8d75c4c218dbb8	github.com_dpgaspar_Flask-AppBuilder_8a18281002d55a50416cf98dad8d75c4c218dbb8.patch
dpgaspar/Flask-AppBuilder	python	ae25ad4c87a9051ebe4a4e8f02aee73232642626	github.com_dpgaspar_Flask-AppBuilder_ae25ad4c87a9051ebe4a4e8f02aee73232642626.patch
dpgaspar/Flask-AppBuilder	python	e2b744c258ff62ece9d5ac7172c3b4644ff4c2fe	github.com_dpgaspar_Flask-AppBuilder_e2b744c258ff62ece9d5ac7172c3b4644ff4c2fe.patch
dpgaspar/Flask-AppBuilder	python	eba517aab121afa3f3f2edb011ec6bc4efd61fbc	github.com_dpgaspar_Flask-AppBuilder_eba517aab121afa3f3f2edb011ec6bc4efd61fbc.patch
dpup/fittr-flickr	javascript	08875dd8a2e5d0d16568bb0d67cb4328062fccde	github.com_dpup_fittr-flickr_08875dd8a2e5d0d16568bb0d67cb4328062fccde.patch
dreamer-zq/irisnet-crypto	javascript	7ea0e65ece9c059ad8cb1ccec8e4c849af58c48d	github.com_dreamer-zq_irisnet-crypto_7ea0e65ece9c059ad8cb1ccec8e4c849af58c48d.patch
dreamerslab/node.extend	javascript	d63002dbc5ac2bc89c264a81bfb72769ec924f1b	github.com_dreamerslab_node.extend_d63002dbc5ac2bc89c264a81bfb72769ec924f1b.patch
dropbox/merou	python	d93087973afa26bc0a2d0a5eb5c0fde748bdd107	github.com_dropbox_merou_d93087973afa26bc0a2d0a5eb5c0fde748bdd107.patch
drudru/ansi_up	javascript	c8c726ed1db979bae4f257b7fa41775155ba2e27	github.com_drudru_ansi_up_c8c726ed1db979bae4f257b7fa41775155ba2e27.patch
drupal/core	javascript	20cd85db8198c63101bd050ea973b13f2f3edef6	github.com_drupal_core_20cd85db8198c63101bd050ea973b13f2f3edef6.patch
drupal/drupal	javascript	cd3721550d988240ef6e682bd1cae2939c6e9e5a	github.com_drupal_drupal_cd3721550d988240ef6e682bd1cae2939c6e9e5a.patch
DSpace/DSpace	javascript	574e25496a40173653ae7d0a49a19ed8e3458606	github.com_DSpace_DSpace_574e25496a40173653ae7d0a49a19ed8e3458606.patch
dukereborn/cmum	javascript	c89158ec646c4e8e95587b650f6fd86b502ff8b5	github.com_dukereborn_cmum_c89158ec646c4e8e95587b650f6fd86b502ff8b5.patch
duzun/URL.js	javascript	9dc9fcc99baa4cbda24403d81a589e9b0f4121d0	github.com_duzun_URL.js_9dc9fcc99baa4cbda24403d81a589e9b0f4121d0.patch
dwyl/hapi-auth-jwt2	javascript	18ebe002466ade33f5ebce39545703e35e2a3ecf	github.com_dwyl_hapi-auth-jwt2_18ebe002466ade33f5ebce39545703e35e2a3ecf.patch
dwyl/hapi-auth-jwt2	javascript	c8506bff32012696750db1456855fbcd759d150b	github.com_dwyl_hapi-auth-jwt2_c8506bff32012696750db1456855fbcd759d150b.patch
dwyl/hapi-auth-jwt2	javascript	de2a6a3ceb17573d3a366073e5cb8b7b36d13128	github.com_dwyl_hapi-auth-jwt2_de2a6a3ceb17573d3a366073e5cb8b7b36d13128.patch
dw/mitogen	python	5924af1566763e48c42028399ea0cd95c457b3dc	github.com_dw_mitogen_5924af1566763e48c42028399ea0cd95c457b3dc.patch
dynamoose/dynamoose	javascript	324c62b4709204955931a187362f8999805b1d8e	github.com_dynamoose_dynamoose_324c62b4709204955931a187362f8999805b1d8e.patch
E2OpenPlugins/e2openplugin-OpenWebif	python	0d60eeb7257f4a1e0cbcc3caf1977c5a4ca16a66	github.com_E2OpenPlugins_e2openplugin-OpenWebif_0d60eeb7257f4a1e0cbcc3caf1977c5a4ca16a66.patch
E2OpenPlugins/e2openplugin-OpenWebif	python	8ba393c148f2d2bbbac1646f51a008435365b193	github.com_E2OpenPlugins_e2openplugin-OpenWebif_8ba393c148f2d2bbbac1646f51a008435365b193.patch
E2OpenPlugins/e2openplugin-OpenWebif	python	a846b7664eda3a4c51a452e00638cf7337dc2013	github.com_E2OpenPlugins_e2openplugin-OpenWebif_a846b7664eda3a4c51a452e00638cf7337dc2013.patch
E2OpenPlugins/e2openplugin-OpenWebif	python	c53ca9ea27f4aeae303ec430624fb8d7dd610f46	github.com_E2OpenPlugins_e2openplugin-OpenWebif_c53ca9ea27f4aeae303ec430624fb8d7dd610f46.patch
E2OpenPlugins/e2openplugin-OpenWebif	python	f25dd646766e5e42d5b61dc586557f860f8b8423	github.com_E2OpenPlugins_e2openplugin-OpenWebif_f25dd646766e5e42d5b61dc586557f860f8b8423.patch
eclipse-theia/theia	javascript	0761dcf5fe3c14c27432683d42d2c526ad0cfbd5	github.com_eclipse-theia_theia_0761dcf5fe3c14c27432683d42d2c526ad0cfbd5.patch
eclipse-theia/theia	javascript	309b21892eedfadf0cd559afff64a26750933c4f	github.com_eclipse-theia_theia_309b21892eedfadf0cd559afff64a26750933c4f.patch
eclipse-theia/theia	javascript	8df74a70d59136d15802ac6c55bdad0d9dc1b5f5	github.com_eclipse-theia_theia_8df74a70d59136d15802ac6c55bdad0d9dc1b5f5.patch
eclipse-theia/theia	javascript	b212d07f915df1509180944ee3132714bc2636bf	github.com_eclipse-theia_theia_b212d07f915df1509180944ee3132714bc2636bf.patch
eclipse-theia/theia	javascript	c80f3fecb632150243aa3044dda50ec2cda2d9fc	github.com_eclipse-theia_theia_c80f3fecb632150243aa3044dda50ec2cda2d9fc.patch
eclipse/mosquitto	python	1a1ffde16ba4695fcfbd0b3f7ac15a0bf36f3ff7	github.com_eclipse_mosquitto_1a1ffde16ba4695fcfbd0b3f7ac15a0bf36f3ff7.patch
eclipse/mosquitto	python	32af599c81e63fa38e834b8f1c1f108c49328e95	github.com_eclipse_mosquitto_32af599c81e63fa38e834b8f1c1f108c49328e95.patch
eclipse/mosquitto	python	3c35c6cdd98b695d58b005de6c0e8387f1eaf050	github.com_eclipse_mosquitto_3c35c6cdd98b695d58b005de6c0e8387f1eaf050.patch
eclipse/mosquitto	python	6113eac95a9df634fbc858be542c4a0456bfe7b9	github.com_eclipse_mosquitto_6113eac95a9df634fbc858be542c4a0456bfe7b9.patch
eclipse/mosquitto	python	729a09310a7a56fbe5933b70b4588049da1a42b4	github.com_eclipse_mosquitto_729a09310a7a56fbe5933b70b4588049da1a42b4.patch
eclipse/mosquitto	python	883af8af5379092097c6552a7a4a8c52409d2566	github.com_eclipse_mosquitto_883af8af5379092097c6552a7a4a8c52409d2566.patch
eclipse/mosquitto	python	9d6a73f9f72005c2f19a262f15d28327eedea91f	github.com_eclipse_mosquitto_9d6a73f9f72005c2f19a262f15d28327eedea91f.patch
eclipse/mosquitto	python	a3c680fbb00a0019573fb84c29332e845e6efcad	github.com_eclipse_mosquitto_a3c680fbb00a0019573fb84c29332e845e6efcad.patch
ecomfe/zrender	javascript	4281e3333b36baf4a505d98813cf66f3e53822fc	github.com_ecomfe_zrender_4281e3333b36baf4a505d98813cf66f3e53822fc.patch
ecomfe/zrender	javascript	4485727e3005ac93b75615fe23d5346e5fd2231c	github.com_ecomfe_zrender_4485727e3005ac93b75615fe23d5346e5fd2231c.patch
edge-js/edge	javascript	fa2c7fde86327aeae232752e89a6e37e2e469e21	github.com_edge-js_edge_fa2c7fde86327aeae232752e89a6e37e2e469e21.patch
edx/edx-platform	javascript	4201a3150295cf459c0fbe4d19061f2b0e28d4a3	github.com_edx_edx-platform_4201a3150295cf459c0fbe4d19061f2b0e28d4a3.patch
edx/edx-platform	javascript	5b144559fbdba7ff673cc1c165aa2d343e07b6bd	github.com_edx_edx-platform_5b144559fbdba7ff673cc1c165aa2d343e07b6bd.patch
edx/edx-platform	javascript	65377423c0d1d9229be0f71dd5c354730b9f3c0b	github.com_edx_edx-platform_65377423c0d1d9229be0f71dd5c354730b9f3c0b.patch
edx/edx-platform	javascript	79a075328fd1048525cd2205a6049969fd3ba921	github.com_edx_edx-platform_79a075328fd1048525cd2205a6049969fd3ba921.patch
edx/edx-platform	javascript	cc65dff72866514e866b69f330b34179ed350180	github.com_edx_edx-platform_cc65dff72866514e866b69f330b34179ed350180.patch
edx/edx-platform	javascript	d54f79f5bf3e1af17063937df1abc0026843412d	github.com_edx_edx-platform_d54f79f5bf3e1af17063937df1abc0026843412d.patch
edx/RecommenderXBlock	python	dd6125780bd34f66dc702d4c5be85966c1c8ceb3	github.com_edx_RecommenderXBlock_dd6125780bd34f66dc702d4c5be85966c1c8ceb3.patch
eemeli/yaml	javascript	984f5781ffd807e58cad3b5c8da1f940dab75fba	github.com_eemeli_yaml_984f5781ffd807e58cad3b5c8da1f940dab75fba.patch
eggjs/egg-scripts	javascript	b98fd03d1e3aaed68004b881f0b3d42fe47341dd	github.com_eggjs_egg-scripts_b98fd03d1e3aaed68004b881f0b3d42fe47341dd.patch
eggjs/extend2	javascript	aa332a59116c8398976434b57ea477c6823054f8	github.com_eggjs_extend2_aa332a59116c8398976434b57ea477c6823054f8.patch
EGroupware/egroupware	javascript	0ececf8c78f1c3f9ba15465f53a682dd7d89529f	github.com_EGroupware_egroupware_0ececf8c78f1c3f9ba15465f53a682dd7d89529f.patch
Ehco1996/django-sspanel	python	0fef43cbd1d0f6a7e09b539dd3fe7b2ab9c17405	github.com_Ehco1996_django-sspanel_0fef43cbd1d0f6a7e09b539dd3fe7b2ab9c17405.patch
Ehco1996/django-sspanel	python	c6834fcbb58d6a361459c5f479ba12a5f3ba4b52	github.com_Ehco1996_django-sspanel_c6834fcbb58d6a361459c5f479ba12a5f3ba4b52.patch
eivindfjeldstad/dot	javascript	774e4b0c97ca35d2ae40df2cd14428d37dd07a0b	github.com_eivindfjeldstad_dot_774e4b0c97ca35d2ae40df2cd14428d37dd07a0b.patch
elabftw/elabftw	javascript	f05d91b0f8e5b1f034ad0976201bfb90b5d9c060	github.com_elabftw_elabftw_f05d91b0f8e5b1f034ad0976201bfb90b5d9c060.patch
elastic/kibana	javascript	0d3461c2c995e7ce5bb3e04ba5cecbc05a5386ab	github.com_elastic_kibana_0d3461c2c995e7ce5bb3e04ba5cecbc05a5386ab.patch
elastic/kibana	javascript	2e42d18db96e94b3443069e5739b2e4738957663	github.com_elastic_kibana_2e42d18db96e94b3443069e5739b2e4738957663.patch
elastic/kibana	javascript	45e4791efd405b2691c4008d6c3a050e0e7bbdcc	github.com_elastic_kibana_45e4791efd405b2691c4008d6c3a050e0e7bbdcc.patch
elastic/kibana	javascript	51aff7d3c49724fcbaba4353dff0cd7c3be799b0	github.com_elastic_kibana_51aff7d3c49724fcbaba4353dff0cd7c3be799b0.patch
elastic/kibana	javascript	a07347478b7a3b1661cfb77c149fd15bdeb8921d	github.com_elastic_kibana_a07347478b7a3b1661cfb77c149fd15bdeb8921d.patch
elastic/kibana	javascript	a4ca55e8998bee309a3d4dca4be1a75baeb55aa4	github.com_elastic_kibana_a4ca55e8998bee309a3d4dca4be1a75baeb55aa4.patch
elastic/kibana	javascript	b67ac57661fc94df6ee476d0af6b3734211df61c	github.com_elastic_kibana_b67ac57661fc94df6ee476d0af6b3734211df61c.patch
elastic/kibana	javascript	cba3e93af20d1cdf19a623a140fc030aae828443	github.com_elastic_kibana_cba3e93af20d1cdf19a623a140fc030aae828443.patch
elastic/kibana	javascript	e69f5cd8a511db23da8dcd3f78e153ee7c1a535f	github.com_elastic_kibana_e69f5cd8a511db23da8dcd3f78e153ee7c1a535f.patch
elastic/kibana	javascript	f287f702223d72e963bf7ea663b89868fec88e11	github.com_elastic_kibana_f287f702223d72e963bf7ea663b89868fec88e11.patch
electerm/electerm	javascript	86bf3a5e6eac599c71575d02a7554e9c76b44fd9	github.com_electerm_electerm_86bf3a5e6eac599c71575d02a7554e9c76b44fd9.patch
electron/electron	javascript	07a1c2a3e5845901f7e2eda9506695be58edc73c	github.com_electron_electron_07a1c2a3e5845901f7e2eda9506695be58edc73c.patch
electron/electron	javascript	1a48ee28276e6588dbf4e70e58d78e7bfdc57043	github.com_electron_electron_1a48ee28276e6588dbf4e70e58d78e7bfdc57043.patch
electron/electron	javascript	aa9da78edb6200988b104914e09995115ee132ee	github.com_electron_electron_aa9da78edb6200988b104914e09995115ee132ee.patch
electron/electron	javascript	b4276835d8a8212e7def2fa2b0838d86132fe150	github.com_electron_electron_b4276835d8a8212e7def2fa2b0838d86132fe150.patch
emberjs/ember.js	javascript	12fa46ba1c6efb9ddac7bfdef7f4f6909781c801	github.com_emberjs_ember.js_12fa46ba1c6efb9ddac7bfdef7f4f6909781c801.patch
emberjs/ember.js	javascript	198d571e6e5202ebd8531d92e5316cece3392a61	github.com_emberjs_ember.js_198d571e6e5202ebd8531d92e5316cece3392a61.patch
emberjs/ember.js	javascript	24190fe2d8f02995abd025d0788411565973a3a1	github.com_emberjs_ember.js_24190fe2d8f02995abd025d0788411565973a3a1.patch
emberjs/ember.js	javascript	45ee8df2a0efc0afe233d6b9b17045782a2e6b2d	github.com_emberjs_ember.js_45ee8df2a0efc0afe233d6b9b17045782a2e6b2d.patch
emberjs/ember.js	javascript	5a4667b4afc4bea61b617a839fec61ccf2071a40	github.com_emberjs_ember.js_5a4667b4afc4bea61b617a839fec61ccf2071a40.patch
Enalean/tuleap	javascript	0b2945fbd260d37aa0aff2ca1c867d160f76188d	github.com_Enalean_tuleap_0b2945fbd260d37aa0aff2ca1c867d160f76188d.patch
encode/django-rest-framework	python	4bb9a3c48427867ef1e46f7dee945a4c25a4f9b8	github.com_encode_django-rest-framework_4bb9a3c48427867ef1e46f7dee945a4c25a4f9b8.patch
encode/django-rest-framework	python	ae649336b110afe21b9429f2554052f31a9dfaf9	github.com_encode_django-rest-framework_ae649336b110afe21b9429f2554052f31a9dfaf9.patch
encode/httpx	python	e9b0c85dd4f4e4469c57c4b38e5101fd12081b5c	github.com_encode_httpx_e9b0c85dd4f4e4469c57c4b38e5101fd12081b5c.patch
encode/starlette	python	1797de464124b090f10cf570441e8292936d63e3	github.com_encode_starlette_1797de464124b090f10cf570441e8292936d63e3.patch
encode/starlette	python	8c74c2c8dba7030154f8af18e016136bea1938fa	github.com_encode_starlette_8c74c2c8dba7030154f8af18e016136bea1938fa.patch
encode/uvicorn	python	07c2b36455b5475ff7edfa54068ff2c0581a2be1	github.com_encode_uvicorn_07c2b36455b5475ff7edfa54068ff2c0581a2be1.patch
encode/uvicorn	python	5311e11fbedb8f39fd913b3ce305962aa476b76b	github.com_encode_uvicorn_5311e11fbedb8f39fd913b3ce305962aa476b76b.patch
encode/uvicorn	python	895807f94ea9a8e588605c12076b7d7517cda503	github.com_encode_uvicorn_895807f94ea9a8e588605c12076b7d7517cda503.patch
encode/uvicorn	python	8e686425508a5cad487289a6997ad372d8d450ee	github.com_encode_uvicorn_8e686425508a5cad487289a6997ad372d8d450ee.patch
encode/uvicorn	python	dff1a46264e2ec213afbff66b91db9a52ad12459	github.com_encode_uvicorn_dff1a46264e2ec213afbff66b91db9a52ad12459.patch
endojs/endo	javascript	fc90c6429604dc79ce8e3355e236ccce2bada041	github.com_endojs_endo_fc90c6429604dc79ce8e3355e236ccce2bada041.patch
entronad/crypto-es	javascript	d506677fae3d03a454b37ad126e0c119d416b757	github.com_entronad_crypto-es_d506677fae3d03a454b37ad126e0c119d416b757.patch
entropic-dev/entropic	javascript	44548393390451ce21ede525df34fcc023b67d29	github.com_entropic-dev_entropic_44548393390451ce21ede525df34fcc023b67d29.patch
envoyproxy/envoy	python	eff020170c6267e6c8dc235473f7fc85c5b1e07d	github.com_envoyproxy_envoy_eff020170c6267e6c8dc235473f7fc85c5b1e07d.patch
ericcornelissen/git-tag-annotation-action	javascript	9f30756375cc4b1b6c66f274fc9c591fa901455a	github.com_ericcornelissen_git-tag-annotation-action_9f30756375cc4b1b6c66f274fc9c591fa901455a.patch
ericcornelissen/shescape	javascript	021c350500d8947b7ccc31eb78c78602f786c36b	github.com_ericcornelissen_shescape_021c350500d8947b7ccc31eb78c78602f786c36b.patch
ericcornelissen/shescape	javascript	07a069a66423809cbedd61d980c11ca44a29ea2b	github.com_ericcornelissen_shescape_07a069a66423809cbedd61d980c11ca44a29ea2b.patch
ericcornelissen/shescape	javascript	0b976dab645abf45ffd85e74a8c6e51ee2f42d63	github.com_ericcornelissen_shescape_0b976dab645abf45ffd85e74a8c6e51ee2f42d63.patch
ericcornelissen/shescape	javascript	552e8eab56861720b1d4e5474fb65741643358f9	github.com_ericcornelissen_shescape_552e8eab56861720b1d4e5474fb65741643358f9.patch
ericcornelissen/shescape	javascript	d0fce70f987ac0d8331f93cb45d47e79436173ac	github.com_ericcornelissen_shescape_d0fce70f987ac0d8331f93cb45d47e79436173ac.patch
ericcornelissen/shescape	javascript	efc60194f4b9e34f148f757ed70c040122f38960	github.com_ericcornelissen_shescape_efc60194f4b9e34f148f757ed70c040122f38960.patch
ericnorris/striptags	javascript	f252a6b0819499cd65403707ebaf5cc925f2faca	github.com_ericnorris_striptags_f252a6b0819499cd65403707ebaf5cc925f2faca.patch
espocrm/espocrm	javascript	4ab7d19776011288b875abd3eef1e1f6f75289e2	github.com_espocrm_espocrm_4ab7d19776011288b875abd3eef1e1f6f75289e2.patch
espocrm/espocrm	javascript	6dd0bd8b90705e02f0d325ca6278d95b8823d9ca	github.com_espocrm_espocrm_6dd0bd8b90705e02f0d325ca6278d95b8823d9ca.patch
espocrm/espocrm	javascript	97bdd227953e3106fcd2396e2b48f2f5cd870179	github.com_espocrm_espocrm_97bdd227953e3106fcd2396e2b48f2f5cd870179.patch
espocrm/espocrm	javascript	ffd3f762ce4a8de3b8962f33513e073c55d943b5	github.com_espocrm_espocrm_ffd3f762ce4a8de3b8962f33513e073c55d943b5.patch
eta-dev/eta	javascript	5651392462ee0ff19d77c8481081a99e5b9138dd	github.com_eta-dev_eta_5651392462ee0ff19d77c8481081a99e5b9138dd.patch
ethereum/eth-account	python	70f89be700df0d5f08ef696252c88741f8414060	github.com_ethereum_eth-account_70f89be700df0d5f08ef696252c88741f8414060.patch
ethyca/fides	python	3231d19699f9c895c986f6a967a64d882769c506	github.com_ethyca_fides_3231d19699f9c895c986f6a967a64d882769c506.patch
ethyca/fides	python	5989b5fa744c8d8c340963b895a054883549358a	github.com_ethyca_fides_5989b5fa744c8d8c340963b895a054883549358a.patch
ethyca/fides	python	5aea738463960d81821c11ae7ade1d627a46bf32	github.com_ethyca_fides_5aea738463960d81821c11ae7ade1d627a46bf32.patch
ethyca/fides	python	8beaace082b325e693dc7682029a3cb7e6c2b69d	github.com_ethyca_fides_8beaace082b325e693dc7682029a3cb7e6c2b69d.patch
ethyca/fides	python	cd344d016b1441662a61d0759e7913e8228ed1ee	github.com_ethyca_fides_cd344d016b1441662a61d0759e7913e8228ed1ee.patch
ethyca/fides	python	f526d9ffb176006d701493c9d0eff6b4884e811f	github.com_ethyca_fides_f526d9ffb176006d701493c9d0eff6b4884e811f.patch
eugeneware/changeset	javascript	9e588844edbb9993b32e7366cc799262b4447f99	github.com_eugeneware_changeset_9e588844edbb9993b32e7366cc799262b4447f99.patch
eugeneware/jpeg-js	javascript	135705b1510afb6cb4275a4655d92c58f6843e79	github.com_eugeneware_jpeg-js_135705b1510afb6cb4275a4655d92c58f6843e79.patch
eugeneware/jpeg-js	javascript	9ccd35fb5f55a6c4f1902ac5b0f270f675750c27	github.com_eugeneware_jpeg-js_9ccd35fb5f55a6c4f1902ac5b0f270f675750c27.patch
evangelion1204/multi-ini	javascript	b9ddfb8932cd0249b5ea81f1b949812bf3bda8b2	github.com_evangelion1204_multi-ini_b9ddfb8932cd0249b5ea81f1b949812bf3bda8b2.patch
eventlet/eventlet	python	1412f5e4125b4313f815778a1acb4d3336efcd07	github.com_eventlet_eventlet_1412f5e4125b4313f815778a1acb4d3336efcd07.patch
eventsource/eventsource	javascript	10ee0c4881a6ba2fe65ec18ed195ac35889583c4	github.com_eventsource_eventsource_10ee0c4881a6ba2fe65ec18ed195ac35889583c4.patch
EventSource/eventsource	javascript	f9f6416567bff62c1af2f4314be51d9870e94bc2	github.com_EventSource_eventsource_f9f6416567bff62c1af2f4314be51d9870e94bc2.patch
evolution-events/Artaxerxes	python	022111407d34815c16c6eada2de69ca34084dc0d	github.com_evolution-events_Artaxerxes_022111407d34815c16c6eada2de69ca34084dc0d.patch
examknow/MH-WikiBot	python	23d9d5b0a59667a5d6816fdabb960b537a5f9ed1	github.com_examknow_MH-WikiBot_23d9d5b0a59667a5d6816fdabb960b537a5f9ed1.patch
examknow/MH-WikiBot	python	be7686a040c99a63b5e49580c4828075b717a15f	github.com_examknow_MH-WikiBot_be7686a040c99a63b5e49580c4828075b717a15f.patch
excalidraw/excalidraw	javascript	b33fa6d6f64d27adc3a47b25c0aa55711740d0af	github.com_excalidraw_excalidraw_b33fa6d6f64d27adc3a47b25c0aa55711740d0af.patch
executablebooks/markdown-it-py	python	53ca3e9c2b9e9b295f6abf7f4ad2730a9b70f68c	github.com_executablebooks_markdown-it-py_53ca3e9c2b9e9b295f6abf7f4ad2730a9b70f68c.patch
executablebooks/markdown-it-py	python	ae03c6107dfa18e648f6fdd1280f5b89092d5d49	github.com_executablebooks_markdown-it-py_ae03c6107dfa18e648f6fdd1280f5b89092d5d49.patch
Exiv2/exiv2	python	08aa27ae37b4777b5dc144a340f483233fc29e7e	github.com_Exiv2_exiv2_08aa27ae37b4777b5dc144a340f483233fc29e7e.patch
Exiv2/exiv2	python	1af8e2875edb2e64800652dab308a2872862b703	github.com_Exiv2_exiv2_1af8e2875edb2e64800652dab308a2872862b703.patch
Exiv2/exiv2	python	314d2f91a78b8b9a3599740c7d03dbb1ac2b4dba	github.com_Exiv2_exiv2_314d2f91a78b8b9a3599740c7d03dbb1ac2b4dba.patch
